Flat profile:

Each sample counts as 0.01 seconds.
 no time accumulated

  %   cumulative   self              self     total           
 time   seconds   seconds    calls  Ts/call  Ts/call  name    
  [15] __gnu_cxx::__aligned_membuf<char>::_M_addr() [26] std::_Rb_tree_const_iterator<char>::_Rb_tree_const_iterator(std::_Rb_tree_iterator<char> const&) [61] void std::__detail::__to_chars_10_impl<unsigned int>(char*, unsigned int, unsigned int)
  [42] __gnu_cxx::new_allocator<std::_Rb_tree_node<char> >::_M_max_size() const [110] int* std::__uninitialized_default_n_1<true>::__uninit_default_n<int*, unsigned long>(int*, unsigned long) [116] void std::_Construct<int>(int*)
  [88] __gnu_cxx::new_allocator<int>::_M_max_size() const [27] std::set<char, std::less<char>, std::allocator<char> >::insert(char const&) [117] int* std::__fill_n_a<int*, unsigned long, int>(int*, unsigned long, int const&, std::random_access_iterator_tag)
  [95] __gnu_cxx::new_allocator<int>::max_size() const [75] std::set<char, std::less<char>, std::allocator<char> >::set() [118] int* std::__addressof<int>(int&)
  [17] __gnu_cxx::__aligned_membuf<char>::_M_ptr() const [76] std::set<char, std::less<char>, std::allocator<char> >::~set() [119] std::__size_to_integer(unsigned long)
  [18] __gnu_cxx::__aligned_membuf<char>::_M_addr() const [48] std::pair<std::_Rb_tree_node_base*, std::_Rb_tree_node_base*>::pair<std::_Rb_tree_node<char>*&, std::_Rb_tree_node_base*&, true>(std::_Rb_tree_node<char>*&, std::_Rb_tree_node_base*&) [120] std::iterator_traits<int*>::iterator_category std::__iterator_category<int*>(int* const&)
  [19] std::_Rb_tree_node<char>::_M_valptr() const [84] std::pair<std::_Rb_tree_node_base*, std::_Rb_tree_node_base*>::pair<std::_Rb_tree_node_base*&, true>(std::_Rb_tree_node_base*&, std::_Rb_tree_node_base* const&) [121] int* std::__uninitialized_default_n<int*, unsigned long>(int*, unsigned long)
  [68] std::set<char, std::less<char>, std::allocator<char> >::size() const [28] std::pair<std::_Rb_tree_iterator<char>, bool>::pair<std::_Rb_tree_iterator<char>, bool, true>(std::_Rb_tree_iterator<char>&&, bool&&) [122] int* std::__uninitialized_default_n_a<int*, unsigned long, int>(int*, unsigned long, std::allocator<int>&)
  [20] std::less<char>::operator()(char const&, char const&) const [29] std::pair<std::_Rb_tree_const_iterator<char>, bool>::pair<std::_Rb_tree_iterator<char>&, bool&, true>(std::_Rb_tree_iterator<char>&, bool&) [123] unsigned long const& std::min<unsigned long>(unsigned long const&, unsigned long const&)
  [43] std::_Rb_tree_node<char>* std::_Rb_tree<char, char, std::_Identity<char>, std::less<char>, std::allocator<char> >::_Alloc_node::operator()<char const&>(char const&) const [111] std::vector<int, std::allocator<int> >::_S_max_size(std::allocator<int> const&) [82] std::remove_reference<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >&>::type&& std::move<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >&>(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >&)
  [69] std::_Rb_tree<char, char, std::_Identity<char>, std::less<char>, std::allocator<char> >::size() const [112] std::vector<int, std::allocator<int> >::_S_check_init_len(unsigned long, std::allocator<int> const&) [124] int* std::fill_n<int*, unsigned long, int>(int*, unsigned long, int const&)
  [22] std::_Rb_tree<char, char, std::_Identity<char>, std::less<char>, std::allocator<char> >::_M_mbegin() const [113] std::vector<int, std::allocator<int> >::_M_default_initialize(unsigned long) [8] char const& std::forward<char const&>(std::remove_reference<char const&>::type&)
  [10] std::_Identity<char>::operator()(char const&) const [114] std::vector<int, std::allocator<int> >::vector(unsigned long, std::allocator<int> const&) [57] std::_Rb_tree_node<char>*& std::forward<std::_Rb_tree_node<char>*&>(std::remove_reference<std::_Rb_tree_node<char>*&>::type&)
  [70] std::allocator<std::_Rb_tree_node<char> >::allocator() [115] std::vector<int, std::allocator<int> >::~vector() [32] std::_Rb_tree_node_base*& std::forward<std::_Rb_tree_node_base*&>(std::remove_reference<std::_Rb_tree_node_base*&>::type&)
  [71] std::allocator<std::_Rb_tree_node<char> >::~allocator() [64] std::vector<int, std::allocator<int> >::operator[](unsigned long) [33] std::_Rb_tree_iterator<char>& std::forward<std::_Rb_tree_iterator<char>&>(std::remove_reference<std::_Rb_tree_iterator<char>&>::type&)
  [89] std::allocator<int>::allocator(std::allocator<int> const&) [58] std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::basic_string<std::allocator<char> >(unsigned long, char, std::allocator<char> const&) [34] bool& std::forward<bool&>(std::remove_reference<bool&>::type&)
  [96] std::allocator<int>::allocator() [59] std::__cxx11::to_string(int) [35] std::_Rb_tree_iterator<char>&& std::forward<std::_Rb_tree_iterator<char> >(std::remove_reference<std::_Rb_tree_iterator<char> >::type&)
  [86] std::allocator<int>::~allocator() [49] std::_Rb_tree_iterator<char> std::_Rb_tree<char, char, std::_Identity<char>, std::less<char>, std::allocator<char> >::_M_insert_<char const&, std::_Rb_tree<char, char, std::_Identity<char>, std::less<char>, std::allocator<char> >::_Alloc_node>(std::_Rb_tree_node_base*, std::_Rb_tree_node_base*, char const&, std::_Rb_tree<char, char, std::_Identity<char>, std::less<char>, std::allocator<char> >::_Alloc_node&) [36] bool&& std::forward<bool>(std::remove_reference<bool>::type&)
  [97] void std::_Destroy_aux<true>::__destroy<int*>(int*, int*) [50] std::_Rb_tree<char, char, std::_Identity<char>, std::less<char>, std::allocator<char> >::_Alloc_node::_Alloc_node(std::_Rb_tree<char, char, std::_Identity<char>, std::less<char>, std::allocator<char> >&) [125] void std::_Destroy<int*>(int*, int*)
  [98] std::_Vector_base<int, std::allocator<int> >::_M_allocate(unsigned long) [51] std::_Rb_tree<char, char, std::_Identity<char>, std::less<char>, std::allocator<char> >::_M_get_node() [126] void std::_Destroy<int*, int>(int*, int*, std::allocator<int>&)
  [99] std::_Vector_base<int, std::allocator<int> >::_Vector_impl::_Vector_impl(std::allocator<int> const&) [52] std::_Rb_tree<char, char, std::_Identity<char>, std::less<char>, std::allocator<char> >::_M_put_node(std::_Rb_tree_node<char>*) [127] void std::__fill_a<int*, int>(int*, int*, int const&)
 [100] std::_Vector_base<int, std::allocator<int> >::_Vector_impl::~_Vector_impl() [53] std::_Rb_tree<char, char, std::_Identity<char>, std::less<char>, std::allocator<char> >::_M_drop_node(std::_Rb_tree_node<char>*) [128] __gnu_cxx::__enable_if<std::__is_scalar<int>::__value, void>::__type std::__fill_a1<int*, int>(int*, int*, int const&)
 [101] std::_Vector_base<int, std::allocator<int> >::_M_deallocate(int*, unsigned long) [77] std::_Rb_tree<char, char, std::_Identity<char>, std::less<char>, std::allocator<char> >::_Rb_tree_impl<std::less<char>, true>::_Rb_tree_impl() [63] std::operator==(std::_Rb_tree_iterator<char> const&, std::_Rb_tree_iterator<char> const&)
 [102] std::_Vector_base<int, std::allocator<int> >::_M_create_storage(unsigned long) [78] std::_Rb_tree<char, char, std::_Identity<char>, std::less<char>, std::allocator<char> >::_Rb_tree_impl<std::less<char>, true>::~_Rb_tree_impl() [83] std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > std::operator+<char, std::char_traits<char>, std::allocator<char> >(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >&&, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >&&)
 [103] std::_Vector_base<int, std::allocator<int> >::_Vector_impl_data::_Vector_impl_data() [54] std::_Rb_tree_node<char>* std::_Rb_tree<char, char, std::_Identity<char>, std::less<char>, std::allocator<char> >::_M_create_node<char const&>(char const&) [13] operator new(unsigned long, void*)
  [90] std::_Vector_base<int, std::allocator<int> >::_M_get_Tp_allocator() [55] std::_Rb_tree<char, char, std::_Identity<char>, std::less<char>, std::allocator<char> >::_M_destroy_node(std::_Rb_tree_node<char>*)
 [104] std::_Vector_base<int, std::allocator<int> >::_Vector_base(unsigned long, std::allocator<int> const&) [30] std::pair<std::_Rb_tree_iterator<char>, bool> std::_Rb_tree<char, char, std::_Identity<char>, std::less<char>, std::allocator<char> >::_M_insert_unique<char const&>(char const&)
